Post code;City name;Sub-region code(Optional)
84220;CABRIERES D AVIGNON;84
84160;CADENET;84
84860;CADEROUSSE;84
84290;CAIRANNE;84
84850;CAMARET SUR AIGUES;84
84330;CAROMB;84
84200;CARPENTRAS;84
84750;CASENEUVE;84
84400;CASTELLET;84
84510;CAUMONT SUR DURANCE;84
84300;CAVAILLON;84
84470;CHATEAUNEUF DE GADAGNE;84
84230;CHATEAUNEUF DU PAPE;84
84460;CHEVAL BLANC;84
84350;COURTHEZON;84
84110;CRESTET;84
84410;CRILLON LE BRAVE;84
84160;CUCURON;84
84320;ENTRAIGUES SUR LA SORGUE;84
84340;ENTRECHAUX;84
84110;FAUCON;84
84410;FLASSAN;84
84400;GARGAS;84
84400;GIGNAC;84
84190;GIGONDAS;84
84220;GORDES;84
84220;GOULT;84
84240;GRAMBOIS;84
84600;GRILLON;84
84800;L ISLE SUR LA SORGUE;84
84450;JONQUERETTES;84
84150;JONQUIERES;84
84220;JOUCAS;84
84480;LACOSTE;84
84190;LAFARE;84
84400;LAGARDE D APT;84
84290;LAGARDE PAREOL;84
84800;LAGNES;84
84840;LAMOTTE DU RHONE;84
84840;LAPALUD;84
84360;LAURIS;84
84220;LIOUX;84
84870;LORIOL DU COMTAT;84
84160;LOURMARIN;84
84340;MALAUCENE;84
84570;MALEMORT DU COMTAT;84
84660;MAUBEC;84
84380;MAZAN;84
84560;MENERBES;84
84360;MERINDOL;84
84570;METHAMIS;84
84120;MIRABEAU;84
84330;MODENE;84
84430;MONDRAGON;84
84390;MONIEUX;84
84170;MONTEUX;84
84310;MORIERES LES AVIGNONS;84
84570;MORMOIRON;84
84550;MORNAS;84
84240;LA MOTTE D AIGUES;84
84220;MURS;84
84580;OPPEDE;84
84100;ORANGE;84
84210;PERNES LES FONTAINES;84
84120;PERTUIS;84
84240;PEYPIN D AIGUES;84
84420;PIOLENC;84
84130;LE PONTET;84
84360;PUGET;84
84110;PUYMERAS;84
84160;PUYVERT;84
84110;RASTEAU;84
84600;RICHERENCHES;84
84110;ROAIX;84
84440;ROBION;84
84190;LA ROQUE ALRIC;84
84210;LA ROQUE SUR PERNES;84
84220;ROUSSILLON;84
84400;RUSTREL;84
84110;SABLET;84
84400;SAIGNON;84
84290;STE CECILE LES VIGNES;84
84390;ST CHRISTOL;84
84210;ST DIDIER;84
84330;ST HIPPOLYTE LE GRAVEYRON;84
84390;ST LEGER DU VENTOUX;84
84110;ST MARCELLIN DES VAISON;84
84750;ST MARTIN DE CASTILLON;84
84760;ST MARTIN DE LA BRASQUE;84
84220;ST PANTALEON;84
84330;ST PIERRE DE VASSOLS;84
84110;ST ROMAIN EN VIENNOIS;84
84290;ST ROMAN DE MALEGARDE;84
84490;ST SATURNIN LES APT;84
84450;ST SATURNIN LES AVIGNON;84
84390;ST TRINIT;84
84240;SANNES;84
84260;SARRIANS;84
84390;SAULT;84
84800;SAUMANES DE VAUCLUSE;84
84390;SAVOILLAN;84
84110;SEGURET;84
84830;SERIGNAN DU COMTAT;84
84400;SIVERGUES;84
84700;SORGUES;84
84190;SUZETTE;84
84300;TAILLADES;84
84250;LE THOR;84
84240;LA TOUR D AIGUES;84
84850;TRAVAILLAN;84
84100;UCHAUX;84
84190;VACQUEYRAS;84
84110;VAISON LA ROMAINE;84
84600;VALREAS;84
84800;FONTAINE DE VAUCLUSE;84
84160;VAUGINES;84
84270;VEDENE;84
84740;VELLERON;84
84210;VENASQUE;84
84750;VIENS;84
84400;VILLARS;84
84110;VILLEDIEU;84
84530;VILLELAURE;84
84570;VILLES SUR AUZON;84
84150;VIOLES;84
84820;VISAN;84
84240;VITROLLES;84
84300;LES VIGNERES;84
84140;MONTFAVET;84
85460;L AIGUILLON SUR MER;85
85220;L AIGUILLON SUR VIE;85
85190;AIZENAY;85
85750;ANGLES;85
85120;ANTIGNY;85
85220;APREMONT;85
85430;AUBIGNY;85
85200;AUZAY;85
85440;AVRILLE;85
85630;BARBATRE;85
85550;LA BARRE DE MONTS;85
85130;BAZOGES EN PAILLERS;85
85390;BAZOGES EN PAREDS;85
85170;BEAUFOU;85
85190;BEAULIEU SOUS LA ROCHE;85
85500;BEAUREPAIRE;85
85230;BEAUVOIR SUR MER;85
85170;BELLEVILLE SUR VIE;85
85490;BENET;85
85610;LA BERNARDIERE;85
85560;LE BERNARD;85
85320;BESSAY;85
85710;BOIS DE CENE;85
85600;LA BOISSIERE DE MONTAIGU;85
85430;LA BOISSIERE DES LANDES;85
85600;BOUFFERE;85
85420;BOUILLE COURDAULT;85
85230;BOUIN;85
85140;BOULOGNE;85
85510;LE BOUPERE;85
85200;BOURNEAU;85
85480;BOURNEZEAU;85
85470;BRETIGNOLLES SUR MER;85
85320;LA BRETONNIERE;85
85120;BREUIL BARRET;85
85260;LES BROUZILS;85
85530;LA BRUFFIERE;85
85410;LA CAILLERE ST HILAIRE;85
85410;CEZAIS;85
85450;CHAILLE LES MARAIS;85
85310;CHAILLE SOUS LES ORMEAUX;85
85200;CHAIX;85
85220;LA CHAIZE GIRAUD;85
85310;LA CHAIZE LE VICOMTE;85
85300;CHALLANS;85
85500;CHAMBRETAUD;85
85450;CHAMPAGNE LES MARAIS;85
85540;LE CHAMP ST PERE;85
85110;CHANTONNAY;85
85150;LA CHAPELLE ACHARD;85
85120;LA CHAPELLE AUX LYS;85
85220;LA CHAPPELLE HERMIER;85
85670;LA CHAPELLE PALLUAU;85
85210;LA CHAPELLE THEMER;85
85400;CHASNAIS;85
85120;LA CHATAIGNERAIE;85
85180;CHATEAU D OLONNE;85
85320;CHATEAU GUIBERT;85
85710;CHATEAUNEUF;85
85700;CHATELLIERS CHATEAUMUR;85
85140;CHAUCHE;85
85250;CHAVAGNES EN PAILLERS;85
85390;CHAVAGNES LES REDOUX;85
85390;CHEFFOIS;85
85320;LA CLAYE;85
85430;LES CLOUZEAUX;85
85220;COEX;85
85220;COMMEQUIERS;85
85260;LA COPECHAGNIERE;85
85320;CORPE;85
85320;LA COUTURE;85
85610;CUGAND;85
85540;CURZON;85
85420;DAMVIX;85
85320;DISSAIS;85
85200;DOIX;85
85170;DOMPIERRE SUR YON;85
85590;LES EPESSES;85
85740;L EPINE;85
85140;LES ESSARTS;85
85670;FALLERON;85
85240;FAYMOREAU;85
85800;LE FENOUILLER;85
85280;LA FERRIERE;85
85700;LA FLOCELLIERE;85
85200;FONTAINES;85
85200;FONTENAY LE COMTE;85
85480;FOUGERE;85
85240;FOUSSAIS PAYRE;85
85300;FROIDFOND;85
85710;LA GARNACHE;85
85130;LA GAUBRETIERE;85
85190;LA GENETOUZE;85
85150;LE GIROUARD;85
85800;GIVRAND;85
85540;LE GIVRE;85
85670;GRAND LANDES;85
85440;GROSBREUIL;85
85580;GRUES;85
85770;LE GUE DE VELLUIRE;85
85680;LA GUERINIERE;85
85600;LA GUYONNIERE;85
85260;L HERBERGEMENT;85
85500;LES HERBIERS;85
85570;L HERMENAULT;85
85770;L ILE D ELLE;85
85340;L ILE D OLONNE;85
85350;L ILE D YEU;85
85520;JARD SUR MER;85
85110;LA JAUDONNIERE;85
85540;LA JONCHERE;85
85400;LAIROUX;85
85150;LANDERONDE;85
85130;LES LANDES GENUSSON;85
85220;LANDEVIEILLE;85
85370;LE LANGON;85
85490;LESSON;85
85420;LIEZ;85
85310;LA LIMOUZINIERE;85
85120;LOGE FOUGEREUSE;85
85200;LONGEVES;85
85560;LONGEVILLE SUR MER;85
85400;LUCON;85
85170;LES LUCS SUR BOULOGNE;85
85190;MACHE;85
85400;LES MAGNILS REIGNIERS;85
85420;MAILLE;85
85420;MAILLEZAIS;85
85590;MALLIEVRE;85
85320;MAREUIL SUR LAY DISSAIS;85
85240;MARILLET;85
85570;MARSAIS STE RADEGONDE;85
85150;MARTINET;85
85420;LE MAZEAU;85
85700;LA MEILLERAIE TILLAY;85
85700;MENOMBLET;85
85140;LA MERLATIERE;85
85200;MERVENT;85
85500;MESNARD LA BAROTIERE;85
85110;MONSIREIGNE;85
85600;MONTAIGU;85
85700;MONTOURNAIS;85
85200;MONTREUIL;85
85450;MOREILLES;85
85260;MORMAISON;85
85290;MORTAGNE SUR SEVRE;85
85150;LA MOTHE ACHARD;85
85640;MOUCHAMPS;85
85390;MOUILLERON EN PAREDS;85
85000;MOUILLERON LE CAPTIF;85
85540;MOUTIERS LES MAUXFAITS;85
85320;MOUTIERS SUR LE LAY;85
85370;MOUZEUIL ST MARTIN;85
85370;NALLIERS;85
85310;NESMY;85
85430;NIEUL LE DOLENT;85
85240;NIEUL SUR L AUTISE;85
85330;NOIRMOUTIER EN L ILE;85
85690;NOTRE DAME DE MONTS;85
85140;L OIE;85
85340;OLONNE SUR MER;85
85200;L ORBRIE;85
85420;OULMES;85
85670;PALLUAU;85
85320;PEAULT;85
85300;LE PERRIER;85
85570;PETOSSE;85
85320;LES PINEAUX;85
85200;PISSOTTE;85
85770;LE POIRE SUR VELLUIRE;85
85170;LE POIRE SUR VIE;85
85440;POIROUX;85
85700;LA POMMERAIE SUR SEVRE;85
85570;POUILLE;85
85700;POUZAUGES;85
85240;PUY DE SERRE;85
85450;PUYRAVAULT;85
85250;LA RABATELIERE;85
85700;REAUMUR;85
85210;LA REORTHE;85
85270;NOTRE DAME DE RIEZ;85
85620;ROCHESERVIERE;85
85000;LA ROCHE SUR YON;85
85510;ROCHETREJOUX;85
85320;ROSNAY;85
85100;LES SABLES D OLONNE;85
85250;ST ANDRE GOULE D OIE;85
85260;ST ANDRE TREIZE VOIES;85
85130;ST AUBIN DES ORMEAUX;85
85210;ST AUBIN LA PLAINE;85
85540;ST AVAUGOURD DES LANDES;85
85540;ST BENOIST SUR MER;85
85110;STE CECILE;85
85490;STE CHRISTINE;85
85670;ST CHRISTOPHE DU LIGNERON;85
85410;ST CYR DES GATS;85
85540;ST CYR EN TALMONDAIS;85
85580;ST DENIS DU PAYRE;85
85170;ST DENIS LA CHEVASSE;85
85210;ST ETIENNE DE BRILLOUET;85
85670;ST ETIENNE DU BOIS;85
85150;STE FLAIVE DES LOUPS;85
85140;STE FLORENCE;85
85310;ST FLORENT DES BOIS;85
85150;STE FOY;85
85250;ST FULGENT;85
85400;STE GEMME LA PLAINE;85
85600;ST GEORGES DE MONTAIGU;85
85150;ST GEORGES DE POINTINDOUX;85
85390;ST GERMAIN L AIGUILLER;85
85110;ST GERMAIN DE PRINCAY;85
85230;ST GERVAIS;85
85800;ST GILLES CROIX DE VIE;85
85210;STE HERMINE;85
85600;ST HILAIRE DE LOULAY;85
85270;ST HILAIRE DE RIEZ;85
85240;ST HILAIRE DES LOGES;85
85440;ST HILAIRE DE TALMONT;85
85120;ST HILAIRE DE VOUST;85
85410;ST HILAIRE DU BOIS;85
85440;ST HILAIRE LA FORET;85
85480;ST HILAIRE LE VOUHIS;85
85210;ST JEAN DE BEUGNE;85
85160;ST JEAN DE MONTS;85
85210;ST JUIRE CHAMPGILLON;85
85150;ST JULIEN DES LANDES;85
85410;ST LAURENT DE LA SALLE;85
85290;ST LAURENT SUR SEVRE;85
85220;ST MAIXENT SUR VIE;85
85590;ST MALO DU BOIS;85
85590;ST MARS LA REORTHE;85
85470;BREM SUR MER;85
85200;ST MARTIN DE FRAIGNEAU;85
85570;ST MARTIN DES FONTAINES;85
85140;ST MARTIN DES NOYERS;85
85130;ST MARTIN DES TILLEULS;85
85210;ST MARTIN LARS EN STE HER;85
85150;ST MATHURIN;85
85120;ST MAURICE DES NOUES;85
85390;ST MAURICE LE GIRARD;85
85200;ST MEDARD DES PRES;85
85700;ST MESMIN;85
85580;ST MICHEL EN L HERM;85
85200;ST MICHEL LE CLOUCQ;85
85700;ST MICHEL MONT MERCURE;85
85470;ST NICOLAS DE BREM;85
85500;ST PAUL EN PAREDS;85
85670;ST PAUL MONT PENIT;85
85320;STE PEXINE;85
85660;ST PHILBERT DE BOUAINE;85
85110;ST PHILBERT DU PONT CHARR;85
85120;ST PIERRE DU CHEMIN;85
85420;ST PIERRE LE VIEUX;85
85110;ST PROUANT;85
85450;STE RADEGONDE DES NOYERS;85
85220;ST REVEREND;85
85420;ST SIGISMOND;85
85540;ST SORNIN;85
85410;ST SULPICE EN PAREDS;85
85260;ST SULPICE LE VERDON;85
85230;ST URBAIN;85
85570;ST VALERIEN;85
85480;ST VINCENT PUYMAUFRAIS;85
85110;ST VINCENT STERLANGES;85
85540;ST VINCENT SUR GRAON;85
85520;ST VINCENT SUR JARD;85
85170;SALIGNY;85
85300;SALLERTAINE;85
85200;SERIGNE;85
85110;SIGOURNAIS;85
85300;SOULLANS;85
85310;LE TABLIER;85
85450;LA TAILLEE;85
85390;TALLUD STE GEMME;85
85440;TALMONT ST HILAIRE;85
85120;LA TARDIERE;85
85210;THIRE;85
85480;THORIGNY;85
85410;THOUARSAIS BOUILDROUX;85
85130;TIFFAUGES;85
85360;LA TRANCHE SUR MER;85
85600;TREIZE SEPTIERS;85
85590;TREIZE VENTS;85
85580;TRIAIZE;85
85150;VAIRE;85
85770;VELLUIRE;85
85190;VENANSAULT;85
85250;VENDRENNES;85
85130;LA VERRIE;85
85770;VIX;85
85450;VOUILLE LES MARAIS;85
85120;VOUVANT;85
85240;XANTON CHASSENON;85
85460;LA FAUTE SUR MER;85
85550;FROMENTINE;85
85350;PORT JOINVILLE;85
85450;SABLEAU;85
85450;AISNE;85
85270;SION SUR L OCEAN;85
86430;ADRIERS;86
86110;AMBERRE;86
86700;ANCHE;86
86260;ANGLES SUR L ANGLIN;86
86330;ANGLIERS;86
86310;ANTIGNY;86
86100;ANTRAN;86
86200;ARCAY;86
86210;ARCHIGNY;86
86340;ASLONNES;86
86430;ASNIERES SUR BLOUR;86
86250;ASNOIS;86
86330;AULNAY;86
86530;AVAILLES EN CHATELLERAULT;86
86460;AVAILLES LIMOUZINE;86
86170;AVANTON;86
86190;AYRON;86
86200;BASSES;86
86490;BEAUMONT;86
86210;BELLEFONDS;86
86470;BENASSAY;86
86120;BERRIE;86
86420;BERTHEGON;86
86190;BERUGES;86
86310;BETHINES;86
86120;BEUXES;86
86000;BIARD;86
86800;BIGNOUX;86
86400;BLANZAY;86
86170;BLASLAY;86
86300;BONNES;86
86210;BONNEUIL MATOURS;86
86200;LE BOUCHET;86
86410;BOURESSE;86
86390;BOURG ARCHAMBAULT;86
86120;BOURNAND;86
86290;BRIGUEIL LE CHANTRE;86
86160;BRION;86
86510;BRUX;86
86310;LA BUSSIERE;86
86180;BUXEROLLES;86
37160;BUXEUIL;37
86700;CEAUX EN COUHE;86
86200;CEAUX EN LOUDUN;86
86600;CELLE LEVESCAULT;86
86530;CENON SUR VIENNE;86
86140;CERNAY;86
86380;CHABOURNAY;86
86200;CHALAIS;86
86190;CHALANDRAY;86
86510;CHAMPAGNE LE SEC;86
86160;CHAMPAGNE ST HILAIRE;86
86170;CHAMPIGNY LE SEC;86
86400;CHAMPNIERS;86
86250;LA CHAPELLE BATON;86
86470;LA CHAPELLE MONTREUIL;86
86300;CHAPELLE MORTHEMER;86
86210;LA CHAPELLE MOULIERE;86
86300;CHAPELLE VIVIERS;86
86170;CHARRAIS;86
86250;CHARROUX;86
86360;CHASSENEUIL DU POITOU;86
86250;CHATAIN;86
86350;CHATEAU GARNIER;86
86370;CHATEAU LARCHER;86
86100;CHATELLERAULT;86
86700;CHATILLON;86
86510;CHAUNAY;86
86330;LA CHAUSSEE;86
86300;CHAUVIGNY;86
86380;CHENECHE;86
86450;CHENEVELLES;86
86170;CHERVES;86
86190;CHIRE EN MONTREUIL;86
86110;CHOUPPES;86
86170;CISSE;86
86320;CIVAUX;86
86400;CIVRAY;86
86200;LA ROCHE RIGAULT;86
86600;CLOUE;86
86490;COLOMBIERS;86
86700;COUHE;86
86600;COULOMBIERS;86
86290;COULONGES;86
86110;COUSSAY;86
86270;COUSSAY LES BOIS;86
86110;CRAON;86
86240;CROUTELLE;86
86110;CUHON;86
86120;CURCAY SUR DIVE;86
86600;CURZAY SUR VONNE;86
86220;DANGE ST ROMAIN;86
86420;DERCE;86
86410;DIENNE;86
86130;DISSAY;86
86140;DOUSSAY;86
86160;LA FERRIERE AIROUX;86
86300;FLEIX;86
86340;FLEURE;86
86240;FONTAINE LE COMTE;86
86330;FRONTENAY SUR DIVE;86
86190;FROZES;86
86160;GENCAY;86
86250;GENOUILLE;86
86340;GIZAY;86
86200;GLENOUZE;86
86320;GOUEX;86
86330;LA GRIMAUDIERE;86
86420;GUESNES;86
86310;HAIMS;86
86220;INGRANDES;86
86150;L ISLE JOURDAIN;86
86240;ITEUIL;86
86800;JARDRES;86
86130;JAUNAY CLAN;86
86600;JAZENEUIL;86
86500;JOUHET;86
86290;JOURNET;86
86350;JOUSSE;86
86390;LATHUS ST REMY;86
86190;LATILLE;86
86300;LAUTHIERS;86
86470;LAVAUSSEAU;86
86800;LAVOUX;86
86450;LEIGNE LES BOIS;86
86300;LEIGNES SUR FONTAINE;86
86230;LEIGNE SUR USSEAU;86
86140;LENCLOITRE;86
86270;LESIGNY;86
86220;LEUGNY;86
86410;LHOMMAIZE;86
86290;LIGLET;86
86240;LIGUGE;86
86400;LINAZAY;86
86800;LINIERS;86
86400;LIZANT;86
86200;LOUDUN;86
86430;LUCHAPT;86
86600;LUSIGNAN;86
86320;LUSSAC LES CHATEAUX;86
86160;MAGNE;86
86190;MAILLE;86
86270;MAIRE;86
86170;MAISONNEUVE;86
86370;MARCAY;86
86380;MARIGNY BRIZAY;86
86370;MARIGNY CHEMEREAU;86
86160;MARNAY;86
86330;MARTAIZE;86
86170;MASSOGNES;86
86200;MAULAY;86
86460;MAUPREVOIR;86
86320;MAZEROLLES;86
86110;MAZEUIL;86
86330;MESSAIS;86
86200;MESSEME;86
86550;MIGNALOUX BEAUVOIR;86
86440;MIGNE AUXANCES;86
86150;MILLAC;86
86110;MIREBEAU;86
86330;MONCONTOUR;86
86230;MONDION;86
86360;MONTAMISE;86
86210;MONTHOIRON;86
86500;MONTMORILLON;86
86470;MONTREUIL BONNIN;86
86420;MONTS SUR GUESNES;86
86300;MORTHEMER;86
86120;MORTON;86
86500;MOULISMES;86
86150;MOUSSAC;86
86430;MOUTERRE SUR BLOURDE;86
86200;MOUTERRE SILLY;86
86530;NAINTRE;86
86310;NALLIERS;86
86150;NERIGNAC;86
86170;NEUVILLE DE POITOU;86
86340;NIEUIL L ESPOIR;86
86330;NOTRE DAME D OR;86
86340;NOUAILLE MAUPERTUIS;86
86200;NUEIL SOUS FAYE;86
86230;ORCHES;86
86220;LES ORMES;86
86380;OUZILLY;86
86330;OUZILLY VIGNOLLES;86
86220;OYRE;86
86300;PAIZAY LE SEC;86
86700;PAYRE;86
86350;PAYROUX;86
86320;PERSAC;86
86500;PINDRAY;86
86500;PLAISANCE;86
86450;PLEUMARTIN;86
86000;POITIERS;86
86220;PORT DE PILES;86
86120;POUANCAY;86
86200;POUANT;86
86800;POUILLE;86
86300;POUZIOUX;86
86460;PRESSAC;86
86420;PRINCAY;86
86260;LA PUYE;86
86150;QUEAUX;86
86190;QUINCAY;86
86200;RANTON;86
86120;RASLAY;86
86270;LA ROCHE POSAY;86
86170;LE ROCHEREAU;86
86340;ROCHES PREMARIE ANDILLE;86
86120;ROIFFE;86
86700;ROMAGNE;86
86200;ROSSAY;86
86480;ROUILLE;86
86280;ST BENOIT;86
86330;ST CHARTRES;86
86230;ST CHRISTOPHE;86
86330;ST CLAIR;86
86130;ST CYR;86
86400;ST GAUDENT;86
86140;ST GENEST D AMBIERE;86
86130;ST GEORGES LES BAILLARGEA;86
86310;ST GERMAIN;86
86230;ST GERVAIS LES TROIS CLOC;86
86330;ST JEAN DE SAUVES;86
86800;ST JULIEN L ARS;86
86200;ST LAON;86
86410;ST LAURENT DE JOURDES;86
86120;ST LEGER DE MONTBRILLAIS;86
86290;ST LEOMER;86
86400;ST MACOUX;86
86300;VALDIVIENNE;86
86350;ST MARTIN L ARS;86
86160;ST MAURICE LA CLOUERE;86
86260;ST PIERRE DE MAILLE;86
86400;ST PIERRE D EXIDEUIL;86
86300;STE RADEGONDE;86
86390;ST REMY EN MONTMORILLON;86
86220;ST REMY SUR CREUSE;86
86250;ST ROMAIN;86
86600;ST SAUVANT;86
86100;ST SAUVEUR;86
86310;ST SAVIN;86
86400;ST SAVIOL;86
86350;ST SECONDIN;86
86420;SAIRES;86
86120;SAIX;86
86300;SALLES-EN-TOULON;86
86200;SAMMARCOLLES;86
86600;SANXAY;86
86500;SAULGE;86
86400;SAVIGNE;86
86800;SAVIGNY LEVESCAULT;86
86140;SAVIGNY SOUS FAYE;86
86140;SCORBE CLAIRVAUX;86
86100;SENILLE;86
86230;SERIGNY;86
86800;SEVRES ANXAUMONT;86
86320;SILLARS;86
86240;SMARVES;86
86160;SOMMIERES DU CLAIN;86
86230;SOSSAIS;86
86250;SURIN;86
86100;TARGE;86
86800;TERCE;86
86120;TERNAY;86
86290;THOLLET;86
86110;THURAGEAU;86
86540;THURE;86
86290;LA TRIMOUILLE;86
86120;LES TROIS MOUTIERS;86
86230;USSEAU;86
86350;USSON DU POITOU;86
86110;VARENNES;86
86700;VAUX;86
86220;VAUX SUR VIENNE;86
86230;VELLECHES;86
86380;VENDEUVRE DU POITOU;86
86110;VERGER SUR DIVE;86
86340;VERNON;86
86410;VERRIERES;86
86420;VERRUE;86
86120;VEZIERES;86
86260;VICQ SUR GARTEMPE;86
86150;LE VIGEANT;86
86340;LA VILLEDIEU DU CLAIN;86
86310;VILLEMORT;86
86190;VILLIERS;86
86370;VIVONNE;86
86190;VOUILLE;86
86400;VOULEME;86
86700;VOULON;86
86580;VOUNEUIL SOUS BIARD;86
86210;VOUNEUIL SUR VIENNE;86
86170;VOUZAILLES;86
86170;YVERSAY;86
86200;CLAUNAY EN LOUDUN;86
86300;ST MARTIN LA RIVIERE;86
86490;LA TRICHERIE;86
86580;POUZIOUX LA JARRIE;86
87700;AIXE SUR VIENNE;87
87240;AMBAZAC;87
87160;ARNAC LA POSTE;87
87120;AUGNE;87
87220;AUREIL;87
87360;AZAT LE RIS;87
87290;BALLEDENT;87
87210;LA BAZEUGE;87
87120;BEAUMONT DU LAC;87
87300;BELLAC;87
87300;BERNEUIL;87
87370;BERSAC SUR RIVALIER;87
87250;BESSINES SUR GARTEMPE;87
87700;BEYNAC;87
87340;LES BILLANGES;87
87300;BLANZAC;87
87300;BLOND;87
87220;BOISSEUIL;87
87270;BONNAC LA COTE;87
87110;BOSMIE L AIGUILLE;87
87300;BREUILAUFA;87
87140;LE BUIS;87
87460;BUJALEUF;87
87800;BURGNAC;87
87330;BUSSIERE BOFFY;87
87230;BUSSIERE GALANT;87
87320;BUSSIERE POITEVINE;87
87230;LES CARS;87
87200;CHAILLAC SUR VIENNE;87
87500;LE CHALARD;87
87230;CHALUS;87
87140;CHAMBORET;87
87150;CHAMPAGNAC LA RIVIERE;87
87400;CHAMPNETERY;87
87230;CHAMPSAC;87
87440;LA CHAPELLE MONTBRANDEIX;87
87270;CHAPTELAT;87
87380;CHATEAU CHERVIX;87
87130;CHATEAUNEUF LA FORET;87
87290;CHATEAUPONSAC;87
87400;LE CHATENET EN DOGNON;87
87460;CHEISSOUX;87
87600;CHERONNAC;87
87520;CIEUX;87
87310;COGNAC LA FORET;87
87140;COMPREIGNAC;87
87920;CONDAT SUR VIENNE;87
87500;COUSSAC BONNEVAL;87
87270;COUZEIX;87
87130;LA CROISILLE SUR BRIANCE;87
87210;LA CROIX SUR GARTEMPE;87
87160;CROMAC;87
87150;CUSSAC;87
87320;DARNAC;87
87210;DINSAC;87
87190;DOMPIERRE LES EGLISES;87
87120;DOMPS;87
87210;LE DORAT;87
87230;DOURNAZAC;87
87190;DROUX;87
87400;EYBOULEUF;87
87220;EYJEAUX;87
87120;EYMOUTIERS;87
87220;FEYTIAT;87
87230;FLAVIGNAC;87
87250;FOLLES;87
87250;FROMENTAL;87
87330;GAJOUBERT;87
87400;LA GENEYTOUSE;87
87500;GLANDON;87
87380;GLANGES;87
87310;GORRE;87
87160;LES GRANDS CHEZEAUX;87
87170;ISLE;87
87370;JABEILLES LES BORDES;87
87800;JANAILHAC;87
87520;JAVERDAT;87
87340;LA JONCHERE ST MAURICE;87
87890;JOUAC;87
87800;JOURGNAC;87
87500;LADIGNAC LE LONG;87
87370;LAURIERE;87
87230;LAVIGNAC;87
87000;LIMOGES;87
87130;LINARDS;87
87360;LUSSAC LES EGLISES;87
87380;MAGNAC BOURG;87
87190;MAGNAC LAVAL;87
87160;MAILHAC SUR BENAIZE;87
87440;MAISONNAIS SUR TARDOIRE;87
87440;MARVAL;87
87130;MASLEON;87
87800;MEILHAC;87
87380;MEUZAC;87
87800;LA MEYZE;87
87330;MEZIERES SUR ISSOIRE;87
87440;MILHAGUET;87
87400;MOISSANNES;87
87330;MONTROL SENARD;87
87330;MORTEMART;87
87250;MORTEROLLES SUR SEMME;87
87140;NANTIAT;87
87120;NEDDE;87
87130;NEUVIC ENTIER;87
87800;NEXON;87
87510;NIEUL;87
87330;NOUIC;87
87210;ORADOUR ST GENEST;87
87520;ORADOUR SUR GLANE;87
87150;ORADOUR SUR VAYRES;87
87230;PAGEAS;87
87410;LE PALAIS SUR VIENNE;87
87350;PANAZOL;87
87440;PENSOL;87
87300;PEYRAT DE BELLAC;87
87470;PEYRAT LE CHATEAU;87
87510;PEYRILHAC;87
87260;PIERRE BUFFIERE;87
87380;LA PORCHERIE;87
87290;RANCON;87
87640;RAZES;87
87120;REMPNAT;87
87800;RILHAC LASTOURS;87
87570;RILHAC RANCON;87
87600;ROCHECHOUART;87
87800;LA ROCHE L ABEILLE;87
87140;ROUSSAC;87
87400;ROYERES;87
87130;ROZIERS ST GEORGES;87
87720;SAILLAT SUR VIENNE;87
87120;ST AMAND LE PETIT;87
87290;ST AMAND MAGNAZEIX;87
87120;STE ANNE ST PRIEST;87
87310;ST AUVENT;87
87330;ST BARBANT;87
87150;ST BAZILE;87
87260;ST BONNET BRIANCE;87
87300;ST BONNET DE BELLAC;87
87200;ST BRICE SUR VIENNE;87
87310;ST CYR;87
87400;ST DENIS DES MURS;87
87510;ST GENCE;87
87260;ST GENEST SUR ROSELLE;87
87160;ST GEORGES LES LANDES;87
87380;ST GERMAIN LES BELLES;87
87130;ST GILLES LES FORETS;87
87260;ST HILAIRE BONNEVAL;87
87190;ST HILAIRE LA TREILLE;87
87800;ST HILAIRE LES PLACES;87
87260;ST JEAN LIGOURE;87
87510;ST JOUVENT;87
87460;ST JULIEN LE PETIT;87
87200;ST JUNIEN;87
87300;ST JUNIEN LES COMBES;87
87590;ST JUST LE MARTEL;87
87340;ST LAURENT LES EGLISES;87
87310;ST LAURENT SUR GORRE;87
87340;ST LEGER LA MONTAGNE;87
87190;ST LEGER MAGNAZEIX;87
87400;ST LEONARD DE NOBLAT;87
87420;STE MARIE DE VAUX;87
87330;ST MARTIAL SUR ISOP;87
87200;ST MARTIN DE JUSSAC;87
87360;ST MARTIN LE MAULT;87
87700;ST MARTIN LE VIEUX;87
87400;ST MARTIN TERRESSUS;87
87440;ST MATHIEU;87
87800;ST MAURICE LES BROUSSE;87
87130;ST MEARD;87
87230;ST NICOLAS COURBEFY;87
87300;ST OUEN SUR GARTEMPE;87
87250;ST PARDOUX;87
87260;ST PAUL D EYJEAUX;87
87290;ST PRIEST LE BETOUX;87
87800;ST PRIEST LIGOURE;87
87700;ST PRIEST SOUS AIXE;87
87480;ST PRIEST TAURION;87
87210;ST SORNIN LA MARCHE;87
87290;ST SORNIN LEULAC;87
87370;ST SULPICE LAURIERE;87
87160;ST SULPICE LES FEUILLES;87
87240;ST SYLVESTRE;87
87140;ST SYMPHORIEN SUR COUZE;87
87420;ST VICTURNIEN;87
87380;ST VITTE SUR BRIANCE;87
87500;ST YRIEIX LA PERCHE;87
